Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
nergiz,Trailer: Last Call for Istanbul,iPad Air 2 WiFi,2023-11-24 17:56:42,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2597,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3597,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":26047,""mediaOffsetMs"":23000}]"
nergiz,Security,iPad Air 2 WiFi,2023-11-24 16:25:20,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":554,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8554,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":63702,""mediaOffsetMs"":63000},{""eventType"":""reposition"",""sessionOffsetMs"":63702,""mediaOffsetMs"":53000},{""eventType"":""playing"",""sessionOffsetMs"":64008,""mediaOffsetMs"":53000},{""eventType"":""paused"",""sessionOffsetMs"":110035,""mediaOffsetMs"":99000},{""eventType"":""reposition"",""sessionOffsetMs"":110035,""mediaOffsetMs"":89000},{""eventType"":""playing"",""sessionOffsetMs"":110331,""mediaOffsetMs"":89000},{""eventType"":""paused"",""sessionOffsetMs"":271762,""mediaOffsetMs"":250000},{""eventType"":""reposition"",""sessionOffsetMs"":271762,""mediaOffsetMs"":240000},{""eventType"":""playing"",""sessionOffsetMs"":271980,""mediaOffsetMs"":240000},{""eventType"":""paused"",""sessionOffsetMs"":273089,""mediaOffsetMs"":241000},{""eventType"":""reposition"",""sessionOffsetMs"":273089,""mediaOffsetMs"":231000},{""eventType"":""playing"",""sessionOffsetMs"":273308,""mediaOffsetMs"":231000},{""eventType"":""paused"",""sessionOffsetMs"":277472,""mediaOffsetMs"":235000},{""eventType"":""reposition"",""sessionOffsetMs"":277472,""mediaOffsetMs"":225000},{""eventType"":""playing"",""sessionOffsetMs"":277693,""mediaOffsetMs"":225000},{""eventType"":""paused"",""sessionOffsetMs"":882449,""mediaOffsetMs"":829000},{""eventType"":""reposition"",""sessionOffsetMs"":882449,""mediaOffsetMs"":819000},{""eventType"":""playing"",""sessionOffsetMs"":882970,""mediaOffsetMs"":819000},{""eventType"":""paused"",""sessionOffsetMs"":885005,""mediaOffsetMs"":821000},{""eventType"":""reposition"",""sessionOffsetMs"":885005,""mediaOffsetMs"":811000},{""eventType"":""playing"",""sessionOffsetMs"":885202,""mediaOffsetMs"":811000},{""eventType"":""paused"",""sessionOffsetMs"":1243479,""mediaOffsetMs"":1169000},{""eventType"":""reposition"",""sessionOffsetMs"":1243479,""mediaOffsetMs"":1159000},{""eventType"":""playing"",""sessionOffsetMs"":1243923,""mediaOffsetMs"":1159000},{""eventType"":""paused"",""sessionOffsetMs"":1756313,""mediaOffsetMs"":1671000},{""eventType"":""reposition"",""sessionOffsetMs"":1756313,""mediaOffsetMs"":1661000},{""eventType"":""playing"",""sessionOffsetMs"":1756603,""mediaOffsetMs"":1661000},{""eventType"":""paused"",""sessionOffsetMs"":1816809,""mediaOffsetMs"":1721000},{""eventType"":""reposition"",""sessionOffsetMs"":1816809,""mediaOffsetMs"":1711000},{""eventType"":""playing"",""sessionOffsetMs"":1817198,""mediaOffsetMs"":1711000},{""eventType"":""paused"",""sessionOffsetMs"":1818301,""mediaOffsetMs"":1712000},{""eventType"":""reposition"",""sessionOffsetMs"":1818301,""mediaOffsetMs"":1702000},{""eventType"":""playing"",""sessionOffsetMs"":1818574,""mediaOffsetMs"":1702000},{""eventType"":""paused"",""sessionOffsetMs"":2328768,""mediaOffsetMs"":2212000},{""eventType"":""playing"",""sessionOffsetMs"":2398520,""mediaOffsetMs"":2212000},{""eventType"":""paused"",""sessionOffsetMs"":3916963,""mediaOffsetMs"":3730000},{""eventType"":""reposition"",""sessionOffsetMs"":3916963,""mediaOffsetMs"":3720000},{""eventType"":""playing"",""sessionOffsetMs"":3917472,""mediaOffsetMs"":3720000},{""eventType"":""paused"",""sessionOffsetMs"":3920618,""mediaOffsetMs"":3723000},{""eventType"":""reposition"",""sessionOffsetMs"":3920618,""mediaOffsetMs"":3713000},{""eventType"":""playing"",""sessionOffsetMs"":3920934,""mediaOffsetMs"":3713000},{""eventType"":""paused"",""sessionOffsetMs"":4937555,""mediaOffsetMs"":4729000},{""eventType"":""reposition"",""sessionOffsetMs"":4937555,""mediaOffsetMs"":4719000},{""eventType"":""playing"",""sessionOffsetMs"":4937982,""mediaOffsetMs"":4719000},{""eventType"":""stopped"",""sessionOffsetMs"":5479021,""mediaOffsetMs"":5260000}]"
nergiz,Blackout,iPad Air 2 WiFi,2023-11-23 18:40:17,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2517000},{""eventType"":""playing"",""sessionOffsetMs"":252,""mediaOffsetMs"":2517000},{""eventType"":""playing"",""sessionOffsetMs"":4252,""mediaOffsetMs"":2521000},{""eventType"":""paused"",""sessionOffsetMs"":6653,""mediaOffsetMs"":2523000},{""eventType"":""playing"",""sessionOffsetMs"":19070,""mediaOffsetMs"":2523000},{""eventType"":""paused"",""sessionOffsetMs"":51023,""mediaOffsetMs"":2555000},{""eventType"":""reposition"",""sessionOffsetMs"":51023,""mediaOffsetMs"":2545000},{""eventType"":""playing"",""sessionOffsetMs"":51421,""mediaOffsetMs"":2545000},{""eventType"":""paused"",""sessionOffsetMs"":54992,""mediaOffsetMs"":2548000},{""eventType"":""reposition"",""sessionOffsetMs"":99150,""mediaOffsetMs"":2538000},{""eventType"":""playing"",""sessionOffsetMs"":99458,""mediaOffsetMs"":2538000},{""eventType"":""paused"",""sessionOffsetMs"":101691,""mediaOffsetMs"":2540000},{""eventType"":""reposition"",""sessionOffsetMs"":101691,""mediaOffsetMs"":2530000},{""eventType"":""playing"",""sessionOffsetMs"":101943,""mediaOffsetMs"":2530000},{""eventType"":""paused"",""sessionOffsetMs"":126122,""mediaOffsetMs"":2554000},{""eventType"":""reposition"",""sessionOffsetMs"":126122,""mediaOffsetMs"":2544000},{""eventType"":""playing"",""sessionOffsetMs"":126343,""mediaOffsetMs"":2544000},{""eventType"":""paused"",""sessionOffsetMs"":129725,""mediaOffsetMs"":2547000},{""eventType"":""reposition"",""sessionOffsetMs"":129725,""mediaOffsetMs"":2537000},{""eventType"":""playing"",""sessionOffsetMs"":129943,""mediaOffsetMs"":2537000},{""eventType"":""paused"",""sessionOffsetMs"":130358,""mediaOffsetMs"":2537000},{""eventType"":""reposition"",""sessionOffsetMs"":130358,""mediaOffsetMs"":2527000},{""eventType"":""playing"",""sessionOffsetMs"":130593,""mediaOffsetMs"":2527000},{""eventType"":""paused"",""sessionOffsetMs"":193080,""mediaOffsetMs"":2589000},{""eventType"":""playing"",""sessionOffsetMs"":276292,""mediaOffsetMs"":2589000},{""eventType"":""paused"",""sessionOffsetMs"":1686895,""mediaOffsetMs"":4000000},{""eventType"":""reposition"",""sessionOffsetMs"":1686895,""mediaOffsetMs"":4010000},{""eventType"":""playing"",""sessionOffsetMs"":1687247,""mediaOffsetMs"":4010000},{""eventType"":""stopped"",""sessionOffsetMs"":2164792,""mediaOffsetMs"":4487000}]"
nergiz,Blackout,iPad Air 2 WiFi,2023-11-21 20:20:59,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":686,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3534,""mediaOffsetMs"":2000},{""eventType"":""reposition"",""sessionOffsetMs"":3534,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":3824,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":4347,""mediaOffsetMs"":12000},{""eventType"":""reposition"",""sessionOffsetMs"":4347,""mediaOffsetMs"":22000},{""eventType"":""playing"",""sessionOffsetMs"":4614,""mediaOffsetMs"":22000},{""eventType"":""paused"",""sessionOffsetMs"":7325,""mediaOffsetMs"":24000},{""eventType"":""reposition"",""sessionOffsetMs"":7325,""mediaOffsetMs"":14000},{""eventType"":""playing"",""sessionOffsetMs"":7540,""mediaOffsetMs"":14000},{""eventType"":""stopped"",""sessionOffsetMs"":2510488,""mediaOffsetMs"":2517000}]"
nergiz,Kate,iPad Air 2 WiFi,2023-11-21 20:20:11,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5753000},{""eventType"":""playing"",""sessionOffsetMs"":602,""mediaOffsetMs"":5753000},{""eventType"":""playing"",""sessionOffsetMs"":1602,""mediaOffsetMs"":5754000},{""eventType"":""paused"",""sessionOffsetMs"":5700,""mediaOffsetMs"":5758000},{""eventType"":""reposition"",""sessionOffsetMs"":6194,""mediaOffsetMs"":3410000},{""eventType"":""playing"",""sessionOffsetMs"":6531,""mediaOffsetMs"":3410000},{""eventType"":""paused"",""sessionOffsetMs"":13400,""mediaOffsetMs"":3417000},{""eventType"":""reposition"",""sessionOffsetMs"":13794,""mediaOffsetMs"":1930000},{""eventType"":""playing"",""sessionOffsetMs"":14146,""mediaOffsetMs"":1930000},{""eventType"":""stopped"",""sessionOffsetMs"":27491,""mediaOffsetMs"":1944000}]"
nergiz,Trailer: All the Light We Cannot See,iPad Air 2 WiFi,2023-11-20 20:53:58,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1200,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4474,""mediaOffsetMs"":3000}]"
nergiz,The Virtuoso,iPad Air 2 WiFi,2023-11-20 20:53:48,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6234000},{""eventType"":""playing"",""sessionOffsetMs"":592,""mediaOffsetMs"":6234000},{""eventType"":""paused"",""sessionOffsetMs"":1095,""mediaOffsetMs"":6234000},{""eventType"":""reposition"",""sessionOffsetMs"":1552,""mediaOffsetMs"":6370000},{""eventType"":""playing"",""sessionOffsetMs"":2148,""mediaOffsetMs"":6370000},{""eventType"":""paused"",""sessionOffsetMs"":2864,""mediaOffsetMs"":6371000},{""eventType"":""reposition"",""sessionOffsetMs"":3027,""mediaOffsetMs"":6370000},{""eventType"":""playing"",""sessionOffsetMs"":3329,""mediaOffsetMs"":6370000},{""eventType"":""stopped"",""sessionOffsetMs"":9432,""mediaOffsetMs"":6376000}]"
nergiz,Shooter,iPad Air 2 WiFi,2023-11-20 18:51:10,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1496000},{""eventType"":""playing"",""sessionOffsetMs"":685,""mediaOffsetMs"":1496000},{""eventType"":""playing"",""sessionOffsetMs"":1685,""mediaOffsetMs"":1497000},{""eventType"":""paused"",""sessionOffsetMs"":2820,""mediaOffsetMs"":1498000},{""eventType"":""reposition"",""sessionOffsetMs"":2820,""mediaOffsetMs"":1488000},{""eventType"":""playing"",""sessionOffsetMs"":3183,""mediaOffsetMs"":1488000},{""eventType"":""paused"",""sessionOffsetMs"":4656,""mediaOffsetMs"":1489000},{""eventType"":""reposition"",""sessionOffsetMs"":4656,""mediaOffsetMs"":1479000},{""eventType"":""playing"",""sessionOffsetMs"":5084,""mediaOffsetMs"":1479000},{""eventType"":""paused"",""sessionOffsetMs"":5876,""mediaOffsetMs"":1479000},{""eventType"":""reposition"",""sessionOffsetMs"":5876,""mediaOffsetMs"":1469000},{""eventType"":""playing"",""sessionOffsetMs"":6878,""mediaOffsetMs"":1469000},{""eventType"":""paused"",""sessionOffsetMs"":66749,""mediaOffsetMs"":1528000},{""eventType"":""reposition"",""sessionOffsetMs"":66749,""mediaOffsetMs"":1518000},{""eventType"":""playing"",""sessionOffsetMs"":67062,""mediaOffsetMs"":1518000},{""eventType"":""paused"",""sessionOffsetMs"":74324,""mediaOffsetMs"":1525000},{""eventType"":""reposition"",""sessionOffsetMs"":128265,""mediaOffsetMs"":1515000},{""eventType"":""playing"",""sessionOffsetMs"":128732,""mediaOffsetMs"":1515000},{""eventType"":""paused"",""sessionOffsetMs"":158317,""mediaOffsetMs"":1544000},{""eventType"":""reposition"",""sessionOffsetMs"":158317,""mediaOffsetMs"":1534000},{""eventType"":""playing"",""sessionOffsetMs"":158631,""mediaOffsetMs"":1534000},{""eventType"":""paused"",""sessionOffsetMs"":250987,""mediaOffsetMs"":1626000},{""eventType"":""playing"",""sessionOffsetMs"":255727,""mediaOffsetMs"":1626000},{""eventType"":""paused"",""sessionOffsetMs"":354663,""mediaOffsetMs"":1725000},{""eventType"":""playing"",""sessionOffsetMs"":611068,""mediaOffsetMs"":1725000},{""eventType"":""paused"",""sessionOffsetMs"":617744,""mediaOffsetMs"":1731000},{""eventType"":""playing"",""sessionOffsetMs"":649729,""mediaOffsetMs"":1731000},{""eventType"":""paused"",""sessionOffsetMs"":2299697,""mediaOffsetMs"":3381000},{""eventType"":""reposition"",""sessionOffsetMs"":2299697,""mediaOffsetMs"":3371000},{""eventType"":""playing"",""sessionOffsetMs"":2299997,""mediaOffsetMs"":3371000},{""eventType"":""paused"",""sessionOffsetMs"":2306058,""mediaOffsetMs"":3377000},{""eventType"":""reposition"",""sessionOffsetMs"":2306058,""mediaOffsetMs"":3367000},{""eventType"":""playing"",""sessionOffsetMs"":2306260,""mediaOffsetMs"":3367000},{""eventType"":""paused"",""sessionOffsetMs"":2307493,""mediaOffsetMs"":3368000},{""eventType"":""reposition"",""sessionOffsetMs"":2307493,""mediaOffsetMs"":3358000},{""eventType"":""playing"",""sessionOffsetMs"":2307800,""mediaOffsetMs"":3358000},{""eventType"":""paused"",""sessionOffsetMs"":2308750,""mediaOffsetMs"":3359000},{""eventType"":""reposition"",""sessionOffsetMs"":2308750,""mediaOffsetMs"":3349000},{""eventType"":""playing"",""sessionOffsetMs"":2308970,""mediaOffsetMs"":3349000},{""eventType"":""paused"",""sessionOffsetMs"":2595141,""mediaOffsetMs"":3635000},{""eventType"":""reposition"",""sessionOffsetMs"":2595141,""mediaOffsetMs"":3625000},{""eventType"":""playing"",""sessionOffsetMs"":2595552,""mediaOffsetMs"":3625000},{""eventType"":""paused"",""sessionOffsetMs"":2684739,""mediaOffsetMs"":3714000},{""eventType"":""reposition"",""sessionOffsetMs"":2684739,""mediaOffsetMs"":3724000},{""eventType"":""playing"",""sessionOffsetMs"":2685032,""mediaOffsetMs"":3724000},{""eventType"":""paused"",""sessionOffsetMs"":3077522,""mediaOffsetMs"":4116000},{""eventType"":""reposition"",""sessionOffsetMs"":3302508,""mediaOffsetMs"":4126000},{""eventType"":""playing"",""sessionOffsetMs"":3302896,""mediaOffsetMs"":4126000},{""eventType"":""paused"",""sessionOffsetMs"":3311862,""mediaOffsetMs"":4135000},{""eventType"":""reposition"",""sessionOffsetMs"":3311862,""mediaOffsetMs"":4125000},{""eventType"":""playing"",""sessionOffsetMs"":3312174,""mediaOffsetMs"":4125000},{""eventType"":""paused"",""sessionOffsetMs"":3313417,""mediaOffsetMs"":4126000},{""eventType"":""reposition"",""sessionOffsetMs"":3313417,""mediaOffsetMs"":4116000},{""eventType"":""playing"",""sessionOffsetMs"":3313724,""mediaOffsetMs"":4116000},{""eventType"":""paused"",""sessionOffsetMs"":3346613,""mediaOffsetMs"":4148000},{""eventType"":""reposition"",""sessionOffsetMs"":3346613,""mediaOffsetMs"":4138000},{""eventType"":""playing"",""sessionOffsetMs"":3347122,""mediaOffsetMs"":4138000},{""eventType"":""paused"",""sessionOffsetMs"":3463416,""mediaOffsetMs"":4254000},{""eventType"":""reposition"",""sessionOffsetMs"":3463416,""mediaOffsetMs"":4244000},{""eventType"":""playing"",""sessionOffsetMs"":3463695,""mediaOffsetMs"":4244000},{""eventType"":""paused"",""sessionOffsetMs"":3681934,""mediaOffsetMs"":4462000},{""eventType"":""reposition"",""sessionOffsetMs"":3681934,""mediaOffsetMs"":4452000},{""eventType"":""playing"",""sessionOffsetMs"":3682348,""mediaOffsetMs"":4452000},{""eventType"":""paused"",""sessionOffsetMs"":3695433,""mediaOffsetMs"":4465000},{""eventType"":""reposition"",""sessionOffsetMs"":3695433,""mediaOffsetMs"":4455000},{""eventType"":""playing"",""sessionOffsetMs"":3695722,""mediaOffsetMs"":4455000},{""eventType"":""paused"",""sessionOffsetMs"":3905550,""mediaOffsetMs"":4664000},{""eventType"":""playing"",""sessionOffsetMs"":4369334,""mediaOffsetMs"":4664000},{""eventType"":""paused"",""sessionOffsetMs"":4370344,""mediaOffsetMs"":4665000},{""eventType"":""playing"",""sessionOffsetMs"":4498222,""mediaOffsetMs"":4665000},{""eventType"":""paused"",""sessionOffsetMs"":4501922,""mediaOffsetMs"":4669000},{""eventType"":""reposition"",""sessionOffsetMs"":4501922,""mediaOffsetMs"":4659000},{""eventType"":""playing"",""sessionOffsetMs"":4502135,""mediaOffsetMs"":4659000},{""eventType"":""paused"",""sessionOffsetMs"":4503553,""mediaOffsetMs"":4660000},{""eventType"":""reposition"",""sessionOffsetMs"":4503553,""mediaOffsetMs"":4650000},{""eventType"":""playing"",""sessionOffsetMs"":4503807,""mediaOffsetMs"":4650000},{""eventType"":""paused"",""sessionOffsetMs"":4506756,""mediaOffsetMs"":4652000},{""eventType"":""reposition"",""sessionOffsetMs"":4506756,""mediaOffsetMs"":4642000},{""eventType"":""playing"",""sessionOffsetMs"":4507067,""mediaOffsetMs"":4642000},{""eventType"":""paused"",""sessionOffsetMs"":4512545,""mediaOffsetMs"":4647000},{""eventType"":""reposition"",""sessionOffsetMs"":4512545,""mediaOffsetMs"":4637000},{""eventType"":""playing"",""sessionOffsetMs"":4512745,""mediaOffsetMs"":4637000},{""eventType"":""paused"",""sessionOffsetMs"":4519116,""mediaOffsetMs"":4643000},{""eventType"":""reposition"",""sessionOffsetMs"":4519116,""mediaOffsetMs"":4633000},{""eventType"":""playing"",""sessionOffsetMs"":4519934,""mediaOffsetMs"":4633000},{""eventType"":""paused"",""sessionOffsetMs"":4521744,""mediaOffsetMs"":4634000},{""eventType"":""reposition"",""sessionOffsetMs"":4525473,""mediaOffsetMs"":4830000},{""eventType"":""playing"",""sessionOffsetMs"":4526159,""mediaOffsetMs"":4830000},{""eventType"":""paused"",""sessionOffsetMs"":4526465,""mediaOffsetMs"":4830000},{""eventType"":""reposition"",""sessionOffsetMs"":4526465,""mediaOffsetMs"":4597000},{""eventType"":""playing"",""sessionOffsetMs"":4527797,""mediaOffsetMs"":4597000},{""eventType"":""paused"",""sessionOffsetMs"":4771518,""mediaOffsetMs"":4841000},{""eventType"":""playing"",""sessionOffsetMs"":4855649,""mediaOffsetMs"":4841000},{""eventType"":""paused"",""sessionOffsetMs"":5007652,""mediaOffsetMs"":4993000},{""eventType"":""reposition"",""sessionOffsetMs"":5007652,""mediaOffsetMs"":4983000},{""eventType"":""playing"",""sessionOffsetMs"":5008017,""mediaOffsetMs"":4983000},{""eventType"":""paused"",""sessionOffsetMs"":5412792,""mediaOffsetMs"":5387000},{""eventType"":""reposition"",""sessionOffsetMs"":5412792,""mediaOffsetMs"":5377000},{""eventType"":""playing"",""sessionOffsetMs"":5413187,""mediaOffsetMs"":5377000},{""eventType"":""paused"",""sessionOffsetMs"":5414078,""mediaOffsetMs"":5377000},{""eventType"":""reposition"",""sessionOffsetMs"":5414078,""mediaOffsetMs"":5367000},{""eventType"":""playing"",""sessionOffsetMs"":5414271,""mediaOffsetMs"":5367000},{""eventType"":""paused"",""sessionOffsetMs"":5713599,""mediaOffsetMs"":5666000},{""eventType"":""reposition"",""sessionOffsetMs"":5713599,""mediaOffsetMs"":5656000},{""eventType"":""playing"",""sessionOffsetMs"":5713803,""mediaOffsetMs"":5656000},{""eventType"":""stopped"",""sessionOffsetMs"":7329836,""mediaOffsetMs"":7272000}]"
nergiz,Shooter,iPad Air 2 WiFi,2023-11-20 18:09:03,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1402000},{""eventType"":""playing"",""sessionOffsetMs"":231,""mediaOffsetMs"":1402000},{""eventType"":""playing"",""sessionOffsetMs"":1231,""mediaOffsetMs"":1403000},{""eventType"":""paused"",""sessionOffsetMs"":25672,""mediaOffsetMs"":1427000},{""eventType"":""playing"",""sessionOffsetMs"":72447,""mediaOffsetMs"":1427000},{""eventType"":""paused"",""sessionOffsetMs"":97655,""mediaOffsetMs"":1452000},{""eventType"":""reposition"",""sessionOffsetMs"":258959,""mediaOffsetMs"":1442000},{""eventType"":""playing"",""sessionOffsetMs"":259356,""mediaOffsetMs"":1442000},{""eventType"":""paused"",""sessionOffsetMs"":333961,""mediaOffsetMs"":1516000},{""eventType"":""reposition"",""sessionOffsetMs"":333961,""mediaOffsetMs"":1506000},{""eventType"":""playing"",""sessionOffsetMs"":334264,""mediaOffsetMs"":1506000},{""eventType"":""paused"",""sessionOffsetMs"":334706,""mediaOffsetMs"":1506000},{""eventType"":""reposition"",""sessionOffsetMs"":334706,""mediaOffsetMs"":1496000},{""eventType"":""playing"",""sessionOffsetMs"":334960,""mediaOffsetMs"":1496000},{""eventType"":""paused"",""sessionOffsetMs"":335389,""mediaOffsetMs"":1496000},{""eventType"":""stopped"",""sessionOffsetMs"":2135518,""mediaOffsetMs"":1496000}]"
nergiz,Shooter,iPad Air 2 WiFi,2023-11-19 21:01:04,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":531,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1531,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":97233,""mediaOffsetMs"":96000},{""eventType"":""reposition"",""sessionOffsetMs"":97233,""mediaOffsetMs"":106000},{""eventType"":""playing"",""sessionOffsetMs"":97761,""mediaOffsetMs"":106000},{""eventType"":""paused"",""sessionOffsetMs"":98184,""mediaOffsetMs"":106000},{""eventType"":""reposition"",""sessionOffsetMs"":98184,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":98909,""mediaOffsetMs"":116000},{""eventType"":""paused"",""sessionOffsetMs"":99033,""mediaOffsetMs"":116000},{""eventType"":""reposition"",""sessionOffsetMs"":99033,""mediaOffsetMs"":126000},{""eventType"":""playing"",""sessionOffsetMs"":99387,""mediaOffsetMs"":126000},{""eventType"":""paused"",""sessionOffsetMs"":107954,""mediaOffsetMs"":134000},{""eventType"":""reposition"",""sessionOffsetMs"":107954,""mediaOffsetMs"":124000},{""eventType"":""playing"",""sessionOffsetMs"":108232,""mediaOffsetMs"":124000},{""eventType"":""paused"",""sessionOffsetMs"":109130,""mediaOffsetMs"":124000},{""eventType"":""reposition"",""sessionOffsetMs"":109130,""mediaOffsetMs"":114000},{""eventType"":""playing"",""sessionOffsetMs"":109538,""mediaOffsetMs"":114000},{""eventType"":""paused"",""sessionOffsetMs"":612180,""mediaOffsetMs"":616000},{""eventType"":""reposition"",""sessionOffsetMs"":612180,""mediaOffsetMs"":606000},{""eventType"":""playing"",""sessionOffsetMs"":612461,""mediaOffsetMs"":606000},{""eventType"":""paused"",""sessionOffsetMs"":855005,""mediaOffsetMs"":848000},{""eventType"":""reposition"",""sessionOffsetMs"":855005,""mediaOffsetMs"":838000},{""eventType"":""playing"",""sessionOffsetMs"":855420,""mediaOffsetMs"":838000},{""eventType"":""playing"",""sessionOffsetMs"":1413420,""mediaOffsetMs"":1396000},{""eventType"":""paused"",""sessionOffsetMs"":1419716,""mediaOffsetMs"":1402000},{""eventType"":""stopped"",""sessionOffsetMs"":1420251,""mediaOffsetMs"":1402000}]"
nergiz,City of Lies,iPad Air 2 WiFi,2023-11-19 16:55:37,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1848000},{""eventType"":""playing"",""sessionOffsetMs"":894,""mediaOffsetMs"":1848000},{""eventType"":""playing"",""sessionOffsetMs"":2894,""mediaOffsetMs"":1850000},{""eventType"":""paused"",""sessionOffsetMs"":894783,""mediaOffsetMs"":2742000},{""eventType"":""reposition"",""sessionOffsetMs"":894783,""mediaOffsetMs"":2732000},{""eventType"":""playing"",""sessionOffsetMs"":894978,""mediaOffsetMs"":2732000},{""eventType"":""paused"",""sessionOffsetMs"":1334481,""mediaOffsetMs"":3171000},{""eventType"":""playing"",""sessionOffsetMs"":2822346,""mediaOffsetMs"":3171000},{""eventType"":""paused"",""sessionOffsetMs"":3259789,""mediaOffsetMs"":3608000},{""eventType"":""reposition"",""sessionOffsetMs"":3259789,""mediaOffsetMs"":3598000},{""eventType"":""playing"",""sessionOffsetMs"":3260081,""mediaOffsetMs"":3598000},{""eventType"":""paused"",""sessionOffsetMs"":3288304,""mediaOffsetMs"":3626000},{""eventType"":""reposition"",""sessionOffsetMs"":3288304,""mediaOffsetMs"":3616000},{""eventType"":""playing"",""sessionOffsetMs"":3288558,""mediaOffsetMs"":3616000},{""eventType"":""paused"",""sessionOffsetMs"":3329512,""mediaOffsetMs"":3656000},{""eventType"":""reposition"",""sessionOffsetMs"":3329512,""mediaOffsetMs"":3646000},{""eventType"":""playing"",""sessionOffsetMs"":3329807,""mediaOffsetMs"":3646000},{""eventType"":""paused"",""sessionOffsetMs"":3630785,""mediaOffsetMs"":3947000},{""eventType"":""reposition"",""sessionOffsetMs"":3630785,""mediaOffsetMs"":3937000},{""eventType"":""playing"",""sessionOffsetMs"":3631103,""mediaOffsetMs"":3937000},{""eventType"":""paused"",""sessionOffsetMs"":3894199,""mediaOffsetMs"":4200000},{""eventType"":""playing"",""sessionOffsetMs"":5659918,""mediaOffsetMs"":4200000},{""eventType"":""paused"",""sessionOffsetMs"":5711991,""mediaOffsetMs"":4252000},{""eventType"":""playing"",""sessionOffsetMs"":6915384,""mediaOffsetMs"":4252000},{""eventType"":""paused"",""sessionOffsetMs"":7061715,""mediaOffsetMs"":4398000},{""eventType"":""reposition"",""sessionOffsetMs"":7061715,""mediaOffsetMs"":4388000},{""eventType"":""playing"",""sessionOffsetMs"":7061912,""mediaOffsetMs"":4388000},{""eventType"":""paused"",""sessionOffsetMs"":7389665,""mediaOffsetMs"":4715000},{""eventType"":""reposition"",""sessionOffsetMs"":7389665,""mediaOffsetMs"":4705000},{""eventType"":""playing"",""sessionOffsetMs"":7389972,""mediaOffsetMs"":4705000},{""eventType"":""paused"",""sessionOffsetMs"":7978525,""mediaOffsetMs"":5293000},{""eventType"":""reposition"",""sessionOffsetMs"":7978525,""mediaOffsetMs"":5283000},{""eventType"":""playing"",""sessionOffsetMs"":7978721,""mediaOffsetMs"":5283000},{""eventType"":""paused"",""sessionOffsetMs"":7982402,""mediaOffsetMs"":5286000},{""eventType"":""reposition"",""sessionOffsetMs"":7982402,""mediaOffsetMs"":5276000},{""eventType"":""playing"",""sessionOffsetMs"":7982597,""mediaOffsetMs"":5276000},{""eventType"":""paused"",""sessionOffsetMs"":8985917,""mediaOffsetMs"":6279000},{""eventType"":""stopped"",""sessionOffsetMs"":9003890,""mediaOffsetMs"":6279000}]"
